link,product_title,price,actual_price,ratings,color
https://www.daraz.com.np/products/hp-15-fc000nia-ryzen-5-7520u-8gb-ddr5-512gb-nvme-ssd-156-fhd-natural-silver-i136321166.html,"HP 15-FC000NIA Ryzen 5 7520U | 8GB DDR5 | 512GB NVMe SSD | 15.6"" FHD | Natural Silver","Rs. 65,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/acer-aspire-7-i5-12450h-16gb-512gb-ssd-rtx-2050-gpu-i138001541.html,Acer Aspire 7 I5-12450H | 16GB | 512GB SSD | RTX 2050 GPU,"Rs. 93,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-rog-strix-g18-2023-g814ji-core-i9-13980hx-rtx-4070-16gb-ram-1tb-ssd-18-wuxga-165hz-display-nagmani-international-i128128886.html,"Asus ROG Strix G18 2023 G814JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 18"" WUXGA 165Hz display // Nagmani International","Rs. 382,000",N/A,No Ratings,Grey
https://www.daraz.com.np/products/dell-latitude-e7490-corei7-8th-gen-8gb-256gb-14backlit-keyboard-i113690587.html,Dell Latitude e7490 Corei7 8th Gen 8gb 256gb 14”Backlit Keyboard,"Rs. 55,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-i5-12450h-8gb-512gb-14fhd-i137835606.html,"Lenovo Ideapad Slim 3 I5-12450H/ 8gb/ 512gb/ 14""FHD)","Rs. 69,299",N/A,No Ratings,Deep Blue
https://www.daraz.com.np/products/laptop-acer-nitro-v15-i5-13420h16gb-ram512-nvme-ssd-nvidia-rtx-2050-4gb-gddr6156144hz-i132037801.html,"Laptop Acer Nitro V15 i5 13420H/16GB RAM/512 NVMe SSD/ NVIDIA RTX 2050 4GB GDDR6/15.6""/144Hz","Rs. 99,999","Rs. 118,000",No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-5-i7-13th-generation-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-display-laptop-i131374629.html,"Acer Aspire 5 i7 13th Generation - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display Laptop","Rs. 85,890","Rs. 95,000",No Ratings,Dark Grey
https://www.daraz.com.np/products/asus-vivobook-15-intel-core-i7-12th-gen-8gb-ram-512gb-ssd-156-fhd-backlit-keyboard-windows-11-genuine-fp-laptop-i146694477.html,"Asus Vivobook 15 Intel Core i7 12th Gen | 8GB RAM | 512GB ssd/ 15.6"" FHD | Backlit Keyboard | Windows 11 Genuine | FP Laptop","Rs. 89,990","Rs. 99,000",No Ratings,Blue
https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-16gb-ram-512gb-ssd-156-120hz-fhd-black-i137562813.html,"Dell Vostro 3520 i5 12th Gen | 16GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black","Rs. 67,499","Rs. 68,999",No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-7-amd-ryzen-5-display-156-16-gb-ram-512-gb-ssd-155-full-hd-geforce-gtx-1650-4gbnla-i128165745.html,"Acer Aspire 7 | AMD Ryzen 5 | Display 15.6"" | 16 GB RAM | 512 GB SSD | 15.5"" FULL HD | GeForce GTX 1650 4GBnlaAcer Aspire 7 | AMD Ryzen 5 | Display 15.6"" | 16 GB RAM | 512 GB SSD | 15.5"" FULL HD | GeForce GTX 1650 4GB","Rs. 85,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-vostro-3520-intel-core-i3-12th-generation-1215u-8gb-ddr4-ram-256gb-ssd-storage-intel-uhd-graphics-156-fhd-120hz-display-black-i128842929.html,Dell Vostro 3520 Intel Core i3 12th Generation 1215U – 8GB DDR4 RAM – 256GB SSD Storage – Intel UHD Graphics – 15.6″ FHD 120Hz Display – Black,"Rs. 49,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-3-15-ryzen-3-7320u-2023-4gb-ddr5-ram-256gb-ssd-amd-radeon-graphics-156-fhd-display-silver-i128845738.html,"Acer Aspire 3 15 Ryzen 3 7320U 2023 - 4GB DDR5 RAM- 256GB SSD - AMD Radeon Graphics - 15.6"" FHD Display - Silver","Rs. 46,999","Rs. 60,000",No Ratings,White
https://www.daraz.com.np/products/acer-swift-go-14-i5-13500h-16gb-ddr5-512gb-14-28k-oled-i138143328.html,"Acer Swift Go 14 I5-13500H | 16gb DDR5 | 512gb | 14"" 2.8K OLED","Rs. 104,999",N/A,No Ratings,Silver
https://www.daraz.com.np/products/acer-swift-go-14-ai-powered-evo-intel-core-ultra-7-processor-155h-16gb-ddr5-ram-1tb-nvme-gen-4-ssd-intel-arc-graphics-14-1920-x-1200-touchscreen-display-backlit-keyboard-fingerprint-windows-11-home-silver-i130053765.html,Acer Swift Go 14 AI Powered EVO Intel Core Ultra 7 Processor 155H – 16GB DDR5 RAM – 1TB NVMe Gen 4 SSD – Intel ARC Graphics – 14″ ( 1920 x 1200 ) TouchScreen Display – Backlit Keyboard – Fingerprint – Windows 11 Home – Silver,"Rs. 139,999","Rs. 195,000",No Ratings,Silver
https://www.daraz.com.np/products/dell-inspiron-3520-i5-12th-gen-8gb-ram-512gb-ssd-156-120hz-fhd-black-i129843732.html,"Dell Inspiron 3520 i5 12th Gen | 8GB RAM | 512GB SSD | 15.6"" 120Hz FHD | Black","Rs. 70,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-latitude-5300-laptop-133-intel-core-i5-8th-gen-i5-8365u-dual-core-256gb-ssd-8gb-1920x1080-fhd-i150022833.html,Dell Latitude 7390 Laptop 13.3 Intel Core i5 8th Gen i5-8365U Dual Core 256GB SSD 8GB 1920x1080 FHD,"Rs. 37,800",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-v15-ryzen-5-7520-8gb-ram-256gb-ssd-156-fhd-laptop-i128202112.html,"Lenovo V15 Ryzen 5 7520 8GB RAM 256GB SSD 15.6"" FHD Laptop","Rs. 60,990","Rs. 75,000",No Ratings,Black
https://www.daraz.com.np/products/asus-tuf-a15-ryzen-5-7535-hs-8-gb-ram-512-gb-ssd156-fhd-ips-rtx-2050-gfxbacklit-keyboard-win-11-i136757622.html,"Asus TUF A15 Ryzen 5 - 7535 HS / 8 GB RAM/ 512 GB SSD/15.6"" FHD IPS /RTX 2050 GFX/Backlit Keyboard/ Win 11","Rs. 99,990","Rs. 119,990",No Ratings,Black
https://www.daraz.com.np/products/acer-swift-go-14-core-i5-13500h-13th-gen-16-gb-ram-512gb-ssd14-oled-28kbacklit-keyboard-win-11-i134738904.html,"Acer Swift GO 14 Core i5-13500H 13th Gen / 16 GB RAM/ 512GB SSD/14"" OLED 2.8K/Backlit Keyboard/ Win 11","Rs. 109,990","Rs. 123,990",No Ratings,Pure Silver
https://www.daraz.com.np/products/acer-extensa-15-ex215-i5-1135g7-8gb-512gb-ssd-156-fhd-i116329269.html,Acer Extensa 15 215 - i5 11th Gen 8GB 256SSD 15.6FHD,"Rs. 61,047","Rs. 70,000",1 Ratings,Black
https://www.daraz.com.np/products/acer-swift-go-14-intel-evo-i7-13th-gen-1355u-16gb-ddr5-ram-512gb-nvme-ssd-intel-integrated-graphics-14-1920-x-1200-touch-display-backlit-keyboard-fingerprint-windows-11-silver-i130050845.html,Acer Swift Go 14 Intel EVO i7 13th Gen 1355U – 16GB DDR5 RAM – 512GB NVMe SSD – Intel Integrated Graphics – 14″ ( 1920 x 1200 ) Touch Display – Backlit Keyboard – FingerPrint – Windows 11 – Silver,"Rs. 115,999","Rs. 130,000",No Ratings,Silver
https://www.daraz.com.np/products/acer-aspire-5-i5-13th-generation-2023-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-14-fhd-display-steel-grey-i128841866.html,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 14"" FHD Display - Steel Grey","Rs. 73,999","Rs. 85,000",No Ratings,Black
https://www.daraz.com.np/products/asus-zenbook-17-fold-ux9702-i7-1250u-16-gb-1tb-ssd-intel-iris-xe-graphics-173-unfolded-oled-and-125-folded-display-i120755534.html,"Asus zenbook 17 fold ux9702 ,i7, 1250u, 16 gb, 1tb ssd, intel® iris xe graphics, 17.3"" unfolded oled and 12.5'' folded display","Rs. 555,555",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-latitude-7490-core-i5-7th-gen-8-gb-ram-256-gb-ssd-windows-10-i127910088.html,Dell Latitude 7490 Core I5 7th Gen 8 GB RAM 256 GB SSD Windows 10,"Rs. 65,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-ideapad-1-laptop-14-fhd-display-intel-celeron-n4020-upto-28ghz-4gb-ram-128gb-nvme-ssd-hdmi-card-reader-wi-fi-bluetooth-windows-11-home-s-i125244909.html,"Lenovo IdeaPad 1 Laptop, 14"" FHD Display, Intel Celeron N4020 Upto 2.8GHz, 4GB RAM, 128GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home S","Rs. 35,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/asus-vivobook-e410ma-celeron-4gb-ram-256gb-ssd-14-hd-windows-genuine-i123263603.html,"Asus VivoBook E410MA Celeron / 4GB RAM / 256GB SSD / 14"" HD / Windows Genuine","Rs. 49,000",N/A,No Ratings,Rose Pink
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-i7-13th-gen-13620h-cpu-16gb-ram-512ssd-156-screen-laptop-i134786148.html,Lenovo ideapad Slim 3 i7 13th Gen 13620H CPU 16GB RAM 512ssd 15.6 Screen Laptop,"Rs. 89,990","Rs. 110,000",No Ratings,15.6-inch
https://www.daraz.com.np/products/dell-vostro-3520-i3-1215u-6-cores-8gb-ram512gb-ssd156-display-i128111415.html,Dell Vostro 3520 I3-1215U (6 cores) 8GB RAM/512GB SSD/15.6 Display,"Rs. 50,998","Rs. 55,000",No Ratings,Black
https://www.daraz.com.np/products/dell-vostro-3520-i7-12th-gen-16gb-ram-512gb-ssd-intel-uhd-156-fhd-120hz-display-laptop-i135971799.html,Dell Vostro 3520 i7 12th Gen | 16GB RAM | 512GB SSD | Intel UHD | 15.6″ FHD 120Hz Display Laptop,"Rs. 94,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-vivobook-go-e1404ga-intel-i3-13th-gen-n305-14-fhd-display-8gb-ram-256gb-ssd-fingerprint-bagpack-i130007120.html,"ASUS Vivobook Go E1404GA - (Intel i3 13th Gen N305, 14"" FHD Display, 8GB RAM, 256GB SSD, Fingerprint, Bagpack","Rs. 57,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-inspiron-14-7430-2-1-intel-core-i5-13th-gen-8gb-ram-512gb-ssd-14-360-touchscreen-fhd-display-i128285881.html,"Dell Inspiron 14 7430 2-1 Intel Core i5 13th Gen / 8GB RAM / 512GB SSD / 14"" 360 Touchscreen FHD display","Rs. 99,999",N/A,No Ratings,Silver
https://www.daraz.com.np/products/asus-vivobook-x513e-11th-gen-core-i3-1115g4-processor-4gb-ram-256gb-ssd-156a-full-hd-1920x1080-60hz-display-windows-11-genuine-fingerprintabbsy-blue-i117893716.html,"Asus VivoBook X513E 11th Gen Core i3-1115G4 Processor, 4GB RAM, 256GB SSD, 15.6â Full HD (1920x1080) 60Hz Display Windows 11 Genuine Fingerprint,Abbsy Blue","Rs. 46,900","Rs. 53,000",No Ratings,Blue
https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-16gb-ram-512gb-ssd-156-120hz-fhd-display-laptop-i135830908.html,"Dell Vostro 3520 i3 12th Gen | 16GB RAM | 512GB SSD | 15.6"" 120Hz FHD Display Laptop","Rs. 54,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-vostro-14-3430-13th-gen-i3-1305u-8gb-512-ssd-1yrs-warranty-i129113605.html,"DELL VOSTRO 14"" 3430 | 13th gen I3-1305U | 8GB | 512 SSD | 1yrs warranty","Rs. 68,500","Rs. 70,000",No Ratings,Silver
https://www.daraz.com.np/products/acer-nitro-v-15-intel-core-i5-13420h-16gb-ddr5-512gb-nvme-ssd-rtx-2050-4gb-backlit-keyboard-windows-11-home-obsidian-black-i145443138.html,Acer Nitro V 15 | Intel Core i5-13420H |16GB DDR5 | 512GB NVMe SSD | RTX 2050 4GB | Backlit Keyboard | Windows 11 Home | Obsidian Black,"Rs. 99,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/hp-victus-amd-ryzen-5-7535hs-16gb-ram-512gb-ssd-rtx-2050-4gb-156-fhd-144hz-display-i135764577.html,"HP Victus AMD Ryzen 5 7535HS | 16GB RAM | 512GB SSD | RTX 2050 4GB | 15.6"" FHD 144hz Display","Rs. 97,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-laptop-v15-g4-core-i513th-gen-13420h-8gb-ram-512ssd-gb-156-fhd-display-win-11-i136724027.html,Lenovo Laptop V15 G4 CORE i5/13th gen / 13420H/ 8GB RAM-512SSD GB 15.6 FHD Display - win 11,"Rs. 72,999","Rs. 93,000",No Ratings,Light Black
https://www.daraz.com.np/products/dell-touch-screen-laptop-i5-10th-gen-8256gb-ssd-360-touch-14inch-display-i150025720.html,Dell Touch Screen Laptop i5 10th Gen 8/256Gb SSD *360 touch 14Inch Display,"Rs. 58,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-rog-flow-x13-gv301qe-gaming-laptop-amd-ryzen-9-5900hs-8-core-16gb-ram-1tb-ssd-rtx-3050-ti-134-wide-uxga-1920x1200-i111821230.html,"Asus rog flow x13 gv301qe gaming laptop (amd ryzen 9 5900hs 8-core, 16gb ram, 1tb ssd, rtx 3050 ti, 13.4"" wide uxga (1920x1200)","Rs. 238,888",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-3-amd-ryzen-5-7520u-8gb-ram-512gb-ssd-156-fhd-integrated-amd-graphics-silver-dos-i128951538.html,"Acer aspire 3 AMD Ryzen 5 7520U, 8GB RAM, 512GB SSD, 15.6 FHD, Integrated AMD Graphics, Silver, DOS","Rs. 60,900","Rs. 65,900",No Ratings,Grey
https://www.daraz.com.np/products/acer-aspire-3-i5-11th-gen-8gb-ram-512gb-ssd-156fhd-i128105489.html,Acer Aspire 3 I5-11th Gen-8GB RAM-512GB SSD -15.6FHD,"Rs. 65,996","Rs. 73,000",No Ratings,Silver
https://www.daraz.com.np/products/acer-aspire-3-14-r7-5700u-8gb-ram-512gb-ssd-i138141884.html,Acer Aspire 3 14 R7-5700U | 8GB RAM | 512GB SSD,"Rs. 67,499",N/A,No Ratings,Silver
https://www.daraz.com.np/products/hp-pavilion-x360-13-2022-i5-12th-gen-8gb-ram-512gb-ssd-14-fhd-touchscreen-display-i137925243.html,"HP Pavilion X360 13 2022 i5 12th Gen 8GB RAM / 512GB SSD 14"" FHD TouchScreen Display","Rs. 89,000",N/A,No Ratings,Grey
https://www.daraz.com.np/products/lenovo-ideapad-1-15lgl7-11thgen-intel-celeron-n4020-8gb-ddr4-ram-256gb-ssd-156-hd-display-i146975115.html,"Lenovo Ideapad 1 15lGL7 11thGen Intel Celeron N4020 8GB DDR4 RAM 256GB SSD 15.6""' HD Display","Rs. 38,000",N/A,No Ratings,Multicolor
https://www.daraz.com.np/products/newly-lunched-lenovo-yoga-6-13alc6-touch-screen-360-degree-rotate-5500u-21g-8gb-ram-256gb-ssd-133-hd-i119236008.html,Newly lunched-Lenovo Yoga 6 13ALC6 Touch Screen 360 Degree Rotate 5500U 2.1G 8GB RAM 256GB SSD 13.3″ HD,"Rs. 109,990","Rs. 120,000",No Ratings,Dark blue
https://www.daraz.com.np/products/lenovo-v15-intel-celeron-processor-4-gb-ram-128-gb-ssd-156-inch-black-i125363116.html,Lenovo V15 Intel Celeron Processor 4 GB RAM 128 GB SSD 15.6 inch Black,"Rs. 35,000","Rs. 42,000",No Ratings,Black
https://www.daraz.com.np/products/dell-lattitude-344012th-gen-i5-processor8gb-ram512gb-ssdbacklit3yrs-warranty-i147745582.html,Dell Lattitude 3440/12th Gen i5 Processor/8GB RAM/512GB SSD/Backlit/3yrs Warranty,"Rs. 74,999","Rs. 88,000",No Ratings,Black
https://www.daraz.com.np/products/asus-vivo-book-x1402z-core-i5-12th-gen8gb-ram512-gb-ssd14-fhd-displaymagic-numpad-win-11-i128898725.html,"ASUS Vivo Book X1402Z Core i5 12th Gen/8GB RAM/512 GB SSD/14"" FHD Display/Magic Numpad/ Win 11","Rs. 73,990","Rs. 92,000",No Ratings,Silver
https://www.daraz.com.np/products/asus-vivobook-15-x1502za-i5-12th-gen-8gb-512gb-ssd-156-display-windows-11-backlit-keyboard-fingerprint-nagmani-international-i120745034.html,"Asus Vivobook 15 X1502ZA, i5, 12th Gen , 8Gb, 512Gb Ssd, 15.6"" Display, Windows 11, Backlit Keyboard, Fingerprint | Nagmani International","Rs. 88,888",N/A,No Ratings,Silver
https://www.daraz.com.np/products/lenovo-ideapad-l3-15itl6-celeron-10th-gen-4gb-ram-256gb-ssd-156-fhd-display-i123290256.html,"Lenovo IdeaPad L3 15ITL6 Celeron 10th Gen / 4GB RAM / 256GB SSD / 15.6"" FHD Display","Rs. 48,000",N/A,No Ratings,Grey
https://www.daraz.com.np/products/acer-aspire-go-14-amd-ryzen-5-7520u-8-gb-ddr5-ram-512gb-ssd14-wuxga-win-11-i134994004.html,"Acer Aspire GO 14 AMD Ryzen 5 - 7520U / 8 GB DDR5 RAM/ 512GB SSD/14"" WUXGA / Win 11","Rs. 68,990","Rs. 78,990",No Ratings,Pure Silver
https://www.daraz.com.np/products/acer-aspire-3-15-ryzen-5-7520u-2023-8gb-ddr5-ram-512gb-pcle-nvme-ssd-amd-radeon-graphics-156-fhd-display-silver-i128839902.html,"Acer Aspire 3 15 Ryzen 5 7520U 2023 - 8GB DDR5 RAM- 512GB PCLe NVMe SSD - AMD Radeon Graphics - 15.6"" FHD Display - Silver","Rs. 61,999","Rs. 75,000",No Ratings,White
https://www.daraz.com.np/products/dell-vostro-3520-core-i5-12th-gen-8gb-ram512gbssd156fhd-i128845978.html,"Dell Vostro 3520 Core i5 12th Gen /8GB RAM/512GBSSD/15.6""FHD","Rs. 63,999",N/A,No Ratings,Black
https://www.daraz.com.np/products/asus-vivobook-i5-1335u-8gb-ram-512gb-ssd-i138234660.html,Asus Vivobook I5-1335U | 8GB RAM | 512GB SSD,"Rs. 87,999",N/A,No Ratings,Blue
https://www.daraz.com.np/products/hp-victus-15-ryzen-5-7535hs-8gb-ddr5-ram-512-gb-nvme-ssd156-144hrz-display-4gb-rtx-2050-ddr6-graphicsbacklit-keyboard-win-11-i128569850.html,"HP Victus 15 Ryzen 5 7535HS /8GB DDR5 RAM/ 512 GB NVME SSD/15.6"" 144Hrz Display / 4GB RTX 2050 DDR6 Graphics/Backlit Keyboard/ Win 11","Rs. 92,990","Rs. 114,990",No Ratings,Black
https://www.daraz.com.np/products/hp-envy-x360-14-i5-13th-gen-8gb-ram-512gb-ssd-14-fhd-360-touch-screen-display-i128203500.html,"HP Envy x360 14 i5 13th Gen \ 8GB RAM \ 512GB SSD \ 14"" FHD 360 Touch Screen Display","Rs. 105,000",N/A,No Ratings,Silver
https://www.daraz.com.np/products/asus-expertbook-i5-1235u-8gb-ddr4-512gb-ssd-i138218576.html,Asus Expertbook I5-1235U | 8GB DDR4 | 512GB SSD,"Rs. 74,249",N/A,No Ratings,Blue
https://www.daraz.com.np/products/acer-aspire-5-i5-12th-gen-1235u-8gb-ram-512gb-ssd-nvidia-rtx-2050-4gb-156-fhd-ips-display-i136036083.html,"Acer Aspire 5 i5 12th Gen 1235U | 8GB RAM | 512GB SSD | NVIDIA RTX 2050 4GB | 15.6"" FHD IPS Display","Rs. 84,999",N/A,No Ratings,512GB SSD
https://www.daraz.com.np/products/dell-latitude-5490-i5-8th-gen-8gb-256-m2-ssd-14-business-notebook-i129209973.html,Dell Latitude 5490 i5-8th Gen 8GB 256 M.2 SSD 14″ Business Notebook,"Rs. 72,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/dell-vostro-3520-i3-12th-gen-8gb-ram-512gb-ssd-156-fhd-120hz-display-laptop-i135893026.html,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 512GB SSD | 15.6"" FHD 120Hz Display Laptop","Rs. 50,500",N/A,No Ratings,Black
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-i5-13th-gen-8gb-ram-512gb-ssd-156-fhd-backlight-keyboard-i128495233.html,"Lenovo IdeaPad Slim 3 i5 13th Gen 8GB RAM 512GB SSD 15.6"" FHD Backlight Keyboard","Rs. 69,990","Rs. 78,000",No Ratings,Grey
https://www.daraz.com.np/products/hp-ryzen-5-5500u-8gb-ram-256gb-ssd-2gb-graphics-full-hd-ips-display-156-i114051273.html,"Hp Ryzen 5 5500u 8GB RAM 256gb SSD 2GB graphics full HD IPS display 15.6""","Rs. 65,000",N/A,No Ratings,silver
https://www.daraz.com.np/products/dell-latitude-5410-i5-10th-gen-8gb-ram-256gb-nvme-ssd-14-fhd-display-grey-color-i145314412.html,Dell Latitude 5410 i5 10th Gen 8GB RAM 256GB Nvme SSD 14'' FHD Display Grey Color,"Rs. 59,900","Rs. 63,000",No Ratings,Grey
https://www.daraz.com.np/products/dell-inspiron-7405-2in1-touch-screen-360-ryzen-5-4500u-8gb-ram256gb-ssd14-inch-fhdwin10-home-laptop-i110322231.html,Dell Inspiron 7405 2in1 Touch Screen 360 Ryzen 5 4500U 8GB RAM/256GB SSD/14 Inch FHD/Win10 Home Laptop,"Rs. 93,499",N/A,No Ratings,Chocolate
https://www.daraz.com.np/products/asus-vivobook-14x-m1405ya-amd-ryzen-7-7730u-24gb-ram-512gb-ssd-14-wuxga-display-fingerprint-win-11-bagpack-mouse-2-years-intl-warranty-nagmani-international-i128617691.html,"ASUS Vivobook 14X (M1405YA) - ( AMD Ryzen 7 7730U, 24GB RAM, 512GB SSD, 14"" WUXGA Display, Fingerprint ,Win 11, Bagpack, Mouse, 2 Years Int'l Warranty) - Nagmani International","Rs. 99,990",N/A,No Ratings,Grey
https://www.daraz.com.np/products/lenovo-v14-g4-intel-core-i5-13th-gen-13420h-16gb-ddr4-ram-512gb-nvme-ssd-intel-iris-xe-integrated-graphics-14-fhd-display-black-i146161067.html,Lenovo V14 G4 Intel Core i5 13th Gen 13420H – 16GB DDR4 RAM – 512GB NVMe SSD – Intel Iris Xe Integrated Graphics – 14″ FHD Display – Black,"Rs. 79,999","Rs. 88,000",No Ratings,Black
https://www.daraz.com.np/products/acer-nitro-v-15-2023-i7-13620h-rtx-4060-8gb-16gb-ram-512gb-ssd-156-fhd-144hz-display-2-year-warranty-i146234679.html,"Acer Nitro V 15 2023 i7 13620H | RTX 4060 8GB | 16GB RAM | 512GB SSD | 15.6"" FHD 144Hz display | 2 Year Warranty","Rs. 147,999","Rs. 150,000",No Ratings,Black
https://www.daraz.com.np/products/asus-vivobook-x1504z-i7-1255u-16gb-ram-1tb-ssd-i138262766.html,Asus Vivobook X1504Z I7-1255U | 16GB RAM | 1TB SSD,"Rs. 93,499",N/A,No Ratings,Blue
https://www.daraz.com.np/products/msi-modern-14-c12mo-laptop-12th-gen-intel-core-i5-16gb-ram-512gb-ssd-14-fhd-ips-wi-fi-6-backlit-keyboard-usb-c-14kg-i129962601.html,"MSI Modern 14 C12MO Laptop (12th Gen Intel Core i5 | 16GB RAM | 512GB SSD | 14"" FHD IPS | Wi-Fi 6 | Backlit Keyboard | USB-C | 1.4KG)","Rs. 80,900","Rs. 85,000",No Ratings,Black
https://www.daraz.com.np/products/hp-notebook-250-g9-i5-12th-gen-1235u-16gb-ram-512gb-nvme-ssd-backlit-keyboard-windows-11-156-fhd-laptop-i135854812.html,"HP Notebook 250 G9 i5 12th Gen 1235U | 16GB RAM | 512GB NVMe SSD | Backlit Keyboard |Windows 11| 15.6"" FHD Laptop","Rs. 74,999",N/A,No Ratings,Silver
https://www.daraz.com.np/products/acer-predator-helios-300-i5-10th-gen-rtx-3060-16gb-ram-512gb-ssd-156-fhd-144hz-display-i128952003.html,"Acer Predator Helios 300 i5 10th Gen RTX 3060 16GB RAM 512GB SSD 15.6"" FHD 144Hz Display","Rs. 117,690","Rs. 155,000",No Ratings,Black
https://www.daraz.com.np/products/dell-latitude-3420-core-i5-1135g7-11th-gen8-gb-ram512-gb-nvme14-fhd-win-11-professional-genuine-business-series-i128273616.html,"Dell Latitude 3420 Core i5 1135G7 11th Gen/8 GB RAM/512 GB NVME/14"" FHD/ Win 11 Professional Genuine/ Business Series","Rs. 79,990","Rs. 99,800",No Ratings,Black
https://www.daraz.com.np/products/dell-vostro-3500-i5-11th-gen-4gb-1tb-156-fhd-laptop-i105543594.html,"Dell Vostro 3500 i5 11th Gen/ 4GB/ 1TB/ 15.6"" FHD Laptop","Rs. 84,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/acer-aspire-go-14-amd-ryzen-5-7520u-processor-16gb-ram-512gb-ssd-14-inch-fhd-display-i134853359.html,Acer Aspire Go 14 AMD Ryzen 5 7520U Processor 16GB RAM 512GB SSD 14-inch FHD Display,"Rs. 69,500","Rs. 82,000",No Ratings,Silver
https://www.daraz.com.np/products/hp-notebook-14-ep0063cl-i3-1315u-8gb-ram-256gb-ssd-windows-11-home-i135706208.html,HP Notebook 14-ep0063cl/ I3-1315U/ 8GB RAM/ 256GB SSD/ Windows 11 Home,"Rs. 54,999",N/A,No Ratings,Silver
https://www.daraz.com.np/products/acer-aspire-5-15-13th-gen-intel-core-i5-1335h-processor-8gb-ddr4-ram-512gb-ssd-nvidia-geforce-rtx-2050-4gb-graphics-card-156-inch-fhd-ips-slim-bezel-display-i143942862.html,Acer Aspire 5 15 (13th Gen Intel Core i5-1335H Processor | 8GB DDR4 RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics Card | 15.6-inch FHD IPS Slim bezel Display,"Rs. 93,999",N/A,No Ratings,STEEL GRAY
https://www.daraz.com.np/products/lenovo-ideapad-slim-3-intel-celeron-i149381255.html,Lenovo IdeaPad (slim) 3 Intel Celeron,"Rs. 45,000",N/A,No Ratings,Grey
https://www.daraz.com.np/products/dell-vostro-3520-core-i5-1235u-8gb-256gb-156-fhd-ubuntu-i128951880.html,"Dell Vostro 3520 | Core™ i5-1235U | 8GB | 256GB | 15.6"" FHD | UBUNTU","Rs. 64,900","Rs. 66,900",No Ratings,Black
https://www.daraz.com.np/products/lenovo-v14-g4-amd-ryzen-7-77300u-14-ips-fhd-16-gb-ddr4-ram-512-gb-gen-4-nvme-ssd-45-whr-battery-lan-port-free-dos-1-year-warranty-nagmani-international-i143009300.html,"Lenovo V14 G4 - AMD Ryzen 7 77300U, 14"" IPS FHD, 16 GB DDR4 RAM, 512 GB Gen 4 NVMe SSD, 45 WHr Battery, LAN Port, Free DOS, 1 Year Warranty / NAGMANI INTERNATIONAL","Rs. 87,900",N/A,No Ratings,Grey
https://www.daraz.com.np/products/asus-vivobook-flip-14-tm420ia-ryzen-3-4300u-4gb-ram-256gb-ssd-14-fhd-360-touch-display-stylus-support-i123264609.html,"Asus VivoBook Flip 14 TM420IA Ryzen 3 4300U / 4GB RAM/ 256GB SSD / 14"" FHD 360 Touch Display / Stylus Support","Rs. 81,000",N/A,No Ratings,Black
https://www.daraz.com.np/products/xlab-x-book-series-xl-156p-laptop-accessories-security-software-i110403940.html,xLab x-Book Series XL-156P Laptop + Accessories + Security & Software,"Rs. 64,900","Rs. 79,777",No Ratings,Grey
